LBE,Brooklyn,11204,
MBE,WBE,BLACK,Cambria Heights,11411,
MBE,ASIAN,Richmond Hills,11418,
MBE,BLACK,Brooklyn,11203,
MBE,BLACK,Hackensack,7601,
MBE,ASIAN,Bayside,11361,
MBE,HISPANIC,Fairview,7022,
MBE,ASIAN,Flushing,11354,
MBE,HISPANIC,New York,10001,
WBE,NON-MINORITY,East Northport,11731,
MBE,ASIAN,Brooklyn,11201,
MBE,BLACK,Brooklyn,11236,
MBE,BLACK,Brooklyn,11238,
WBE,NON-MINORITY,New York,10017,
WBE,NON-MINORITY,Brooklyn,11201,
MBE,BLACK,Long Island City,11101,
WBE,NON-MINORITY,Brooklyn,11215,
MBE,BLACK,New York,10027,
MBE,WBE,LBE,BLACK,Brooklyn,11225
WBE,NON-MINORITY,Deer Park,11729,
MBE,WBE,BLACK,New York,10026,
MBE,BLACK,Bohemia,11716,
MBE,LBE,ASIAN,Floral Park,11004,
MBE,BLACK,Brooklyn,11210,
MBE,HISPANIC,Bronx,10454,
MBE,ASIAN,Staten Island,10301,
MBE,BLACK,Bronx,10475,
MBE,BLACK,Bronx,10475,
MBE,BLACK,Long Island City,11101,
WBE,NON-MINORITY,New York,10024,
MBE,WBE,BLACK,Brooklyn,11223,
MBE,ASIAN,Mountainside,7092,
WBE,NON-MINORITY,Ossining,10562,
WBE,NON-MINORITY,Westport,6880,
MBE,WBE,HISPANIC,Long Island City,11101,
WBE,NON-MINORITY,New York,10010,
MBE,BLACK,Cambria Heights,11411,
MBE,BLACK,Somerset,8873,
WBE,NON-MINORITY,Millburn,7041,
MBE,BLACK,Baldwin,11510,
MBE,WBE,BLACK,Bronx,10466,
WBE,NON-MINORITY,New York,10010,
MBE,BLACK,Rosedale,11422,
MBE,ASIAN,New York,10001,
MBE,HISPANIC,Maspeth,11378,
WBE,NON-MINORITY,New York,10016,
MBE,WBE,HISPANIC,New York,10280,
WBE,NON-MINORITY,Whitestone,11357,
MBE,WBE,BLACK,Yorktown Heights,10598,
MBE,BLACK,New York,10022,
MBE,ASIAN,Corona,11368,
WBE,NON-MINORITY,Holbrook,11741,
WBE,NON-MINORITY,New York,10003,
MBE,WBE,BLACK,Brooklyn,11205,
WBE,NON-MINORITY,New York,10005,
WBE,NON-MINORITY,Brooklyn,11201,
MBE,WBE,BLACK,Brooklyn,11233,
WBE,NON-MINORITY,Old Bethpage,11804,
WBE,N/A,New York,10001,
MBE,ASIAN,New York,10007,
MBE,WBE,HISPANIC,Astoria,11105,
MBE,HISPANIC,New York,10037,
WBE,NON-MINORITY,East Northport,11731,
MBE,LBE,ASIAN,New York,10025,
MBE,BLACK,New York,10018,
WBE,NON-MINORITY,Briarwood,11435,
MBE,ASIAN,New York,10023,
MBE,ASIAN,New York,10121,
MBE,WBE,BLACK,Freeport,11520,
WBE,NON-MINORITY,Bronx,10465,
MBE,BLACK,Rosedale,11422,
WBE,NON-MINORITY,Closter,7624,
WBE,NON-MINORITY,New York,10004,
MBE,BLACK,Bronx,10466,
MBE,HISPANIC,Brooklyn,11207,
LBE,Staten Island,10308,
MBE,ASIAN,Ridgefield,7657,
MBE,ASIAN,Peekskill,10566,
MBE,WBE,HISPANIC,Morristown,7960,
WBE,NON-MINORITY,Lake Success,11042,
MBE,ASIAN,Bronx,10461,
MBE,BLACK,Bronx,10461,
WBE,NON-MINORITY,New York,10001,
WBE,NON-MINORITY,Brooklyn,11211,
MBE,WBE,HISPANIC,West Hempstead,11552,
WBE,NON-MINORITY,New York,10001,
MBE,BLACK,Brooklyn,11203,
MBE,WBE,ASIAN,New York,10012,
MBE,WBE,ASIAN,New York,10018,
WBE,NON-MINORITY,Brooklyn,11201,
WBE,NON-MINORITY,Brooklyn,11217,
MBE,HISPANIC,Weehawken,7086,
WBE,NON-MINORITY,Fairfield,6825,
MBE,WBE,NON-MINORITY,Scarsdale,10583,
MBE,WBE,BLACK,Yonkers,10701,
MBE,WBE,HISPANIC,Rego Park,11374,
MBE,WBE,BLACK,Brooklyn,11206,
WBE,NON-MINORITY,Long Island City,11101,
WBE,NON-MINORITY,South Hackensack,7606,
MBE,ASIAN,Long Island City,11102,
MBE,ASIAN,Jackson Heights,11372,
WBE,NON-MINORITY,New York,10001,
MBE,WBE,BLACK,Arverne,11692,
WBE,NON-MINORITY,New York,10021,
MBE,HISPANIC,Ridgewood,11385,
MBE,ASIAN,Ozone Park,11417,
WBE,NON-MINORITY,Nesconset,11767,
WBE,NON-MINORITY,Roslyn,11576,
MBE,BLACK,Long Island City,11101,
MBE,HISPANIC,New York,10001,
MBE,HISPANIC,New York,10018,
MBE,BLACK,Westbury,11590,
MBE,BLACK,Springfield Gardens,11413,
MBE,BLACK,Far Rockaway,11691,
MBE,WBE,BLACK,New York,10023,
WBE,NON-MINORITY,New York,10024,
MBE,HISPANIC,New York,10036,
MBE,HISPANIC,Brooklyn,11216,
MBE,WBE,ASIAN,Albany,12205,
MBE,HISPANIC,New York,10019,
WBE,NON-MINORITY,Staten Island,10314,
MBE,WBE,BLACK,Brooklyn,11234,
MBE,WBE,BLACK,Queens Village,11429,
MBE,BLACK,Brooklyn,11221,
MBE,HISPANIC,Bronx,10460,
MBE,WBE,BLACK,Brooklyn,11205,
MBE,ASIAN,Rego Park,11374,
MBE,BLACK,Bronx,10469,
MBE,HISPANIC,Hempstead,11550,
MBE,BLACK,Corona,11368,
MBE,HISPANIC,Bronx,10467,
LBE,Brooklyn,11206,
MBE,LBE,Brooklyn,11210,
WBE,NON-MINORITY,Brooklyn,11234,
MBE,HISPANIC,Jackson Heights,11372,
LBE,Staten Island,10314,
MBE,ASIAN,Brooklyn,11222,
MBE,HISPANIC,New York,10032,
MBE,WBE,BLACK,Brooklyn,11234,
MBE,BLACK,New York,10027,
MBE,ASIAN,Lynbrook,11563,
MBE,LBE,BLACK,Bronx,10469,
MBE,HISPANIC,Bronx,10454,
WBE,NON-MINORITY,College Point,11356,
MBE,HISPANIC,Branchberg,8876,
MBE,BLACK,Brooklyn,11205,
MBE,BLACK,Roosevelt,11575,
MBE,WBE,HISPANIC,Wayne,7470,
MBE,BLACK,Yonkers,10710,
MBE,ASIAN,Mountainside,7092,
MBE,ASIAN,Hempstead,11550,
WBE,NON-MINORITY,Brooklyn,11210,
MBE,BLACK,Brooklyn,11201,
MBE,BLACK,Jamaica,11434,
MBE,HISPANIC,Richmond Hill,11418,
MBE,HISPANIC,New York,10031,
WBE,NON-MINORITY,New York,10028,
WBE,NON-MINORITY,Brooklyn,11218,
WBE,NON-MINORITY,East Islip,11730,
MBE,BLACK,Islip,11751,
WBE,NON-MINORITY,New York,10038,
WBE,NON-MINORITY,Nesconset,11767,
MBE,ASIAN,Flushing,11354,
WBE,NON-MINORITY,New York,10001,
WBE,NON-MINORITY,Astoria,11102,
MBE,HISPANIC,New York,10010,
MBE,WBE,BLACK,New York,10031,
WBE,NON-MINORITY,New York,10010,
WBE,NON-MINORITY,New York,10021,
MBE,ASIAN,Syosset,11791,
MBE,HISPANIC,New York,10040,
WBE,NON-MINORITY,New York,10018,
MBE,LBE,BLACK,Brooklyn,11205,
MBE,BLACK,New York,10031,
MBE,BLACK,East Stroudsburg,18301,
WBE,NON-MINORITY,Freehold,7728,
MBE,BLACK,Freeport,11520,
WBE,NON-MINORITY,Flushing,11354,
WBE,NON-MINORITY,East Northport,11731,
MBE,WBE,ASIAN,New York,10013,
MBE,BLACK,Staten Island,10303,
MBE,HISPANIC,New York,10022,
MBE,WBE,ASIAN,Brooklyn,11201,
WBE,NON-MINORITY,New York,10022,
MBE,HISPANIC,Levittown,11756,
WBE,NON-MINORITY,Bronx,10461,
MBE,WBE,BLACK,Peeksville,10566,
MBE,WBE,HISPANIC,Brooklyn,11211,
MBE,WBE,HISPANIC,Staten Island,10301,
MBE,BLACK,Yonkers,10701,
MBE,HISPANIC,Richmond Hill,11418,
MBE,HISPANIC,Farmingdale,7727,
MBE,BLACK,Brooklyn,11208,
MBE,ASIAN,New York,10009,
MBE,ASIAN,Brooklyn,11226,
MBE,HISPANIC,College Point,11356,
MBE,ASIAN,Jersey City,7307,
WBE,NON-MINORITY,New York,10001,
MBE,WBE,HISPANIC,New York,10033,
MBE,WBE,HISPANIC,Jackson Heights,11372,
WBE,NON-MINORITY,Bayonne,7002,
MBE,ASIAN,West Orange,7052,
MBE,ASIAN,New York,10038,
MBE,HISPANIC,Astoria,11105,
WBE,NON-MINORITY,Uniondale,11553,
MBE,ASIAN,New York,10122,
MBE,BLACK,New York,10165,
WBE,NON-MINORITY,Dix Hills,11746,
MBE,ASIAN,New York,10001,
MBE,ASIAN,New York,10001,
WBE,NON-MINORITY,New York,10028,
MBE,BLACK,Mineola,11501,
MBE,ASIAN,Brooklyn,11220,
MBE,WBE,BLACK,Rosedale,11422,
MBE,ASIAN,New York,10006,
MBE,BLACK,New York,10003,
WBE,NON-MINORITY,North Babylon,11703,
MBE,LBE,BLACK,Bronx,10466,
MBE,WBE,BLACK,Scotch Plains,7076,
MBE,BLACK,Maspeth,11378,
WBE,NON-MINORITY,Albany,12205,
MBE,BLACK,Jamaica,11433,
MBE,ASIAN,Cliffwood Beach,7735,
WBE,NON-MINORITY,New York,10016,
MBE,ASIAN,Mineola,11501,
MBE,WBE,ASIAN,Brooklyn,11211,
WBE,NON-MINORITY,New York,10018,
WBE,NON-MINORITY,Brooklyn,11234,
MBE,HISPANIC,New York,10016,
MBE,WBE,BLACK,Brooklyn,11216,
MBE,HISPANIC,Bronx,10451,
MBE,WBE,BLACK,Laurelton,11413,
WBE,NON-MINORITY,New York,10001,
MBE,HISPANIC,Jackson Heights,11372,
WBE,NON-MINORITY,Parsippany,7054,
WBE,NON-MINORITY,Brooklyn,11211,
WBE,NON-MINORITY,Brooklyn,11210,
MBE,WBE,ASIAN,Whitestone,11357,
MBE,ASIAN,Brooklyn,11211,
MBE,WBE,HISPANIC,Roslyn,11576,
WBE,NON-MINORITY,Jamaica,11435,
MBE,BLACK,Brooklyn,11212,
MBE,BLACK,Westbury,11590,
MBE,WBE,BLACK,Brooklyn,11212,
MBE,LBE,BLACK,Bronx,10451,
MBE,WBE,BLACK,New York,10018,
WBE,NON-MINORITY,Staten Island,10314,
MBE,BLACK,Brooklyn,11217,
MBE,ASIAN,Hollis,11423,
MBE,BLACK,Brooklyn,11210,
MBE,BLACK,Bronx,10457,
MBE,WBE,HISPANIC,Bronx,10467,
MBE,BLACK,New York,10118,
MBE,WBE,BLACK,New York,10036,
MBE,BLACK,Queens,11411,
WBE,NON-MINORITY,Orangeburg,10962,
WBE,NON-MINORITY,Brooklyn,11231,
MBE,BLACK,Yonkers,10703,
MBE,HISPANIC,New York,10016,
MBE,ASIAN,New York,10002,
MBE,BLACK,Yonkers,10701,
MBE,ASIAN,Long Island City,11101,
MBE,BLACK,Bellerose,11426,
MBE,BLACK,Mount Vernon,10550,
MBE,WBE,HISPANIC,New York,10128,
MBE,BLACK,Brooklyn,11205,
LBE,Brooklyn,11218,
MBE,ASIAN,Brooklyn,11206,
WBE,NON-MINORITY,New York,10013,
WBE,NON-MINORITY,New York,10014,
WBE,NON-MINORITY,New York,10128,
MBE,WBE,BLACK,Brooklyn,11216,
MBE,BLACK,New York,10018,
MBE,BLACK,New York,10030,
WBE,NON-MINORITY,New York,10007,
WBE,NON-MINORITY,New York,10001,
WBE,NON-MINORITY,New York,10001,
WBE,NON-MINORITY,Commack,11725,
WBE,NON-MINORITY,Brooklyn,11238,
LBE,Brooklyn,11203,
MBE,HISPANIC,White Plains,10604,
MBE,ASIAN,Brooklyn,11210,
MBE,ASIAN,Edison,8837,
MBE,WBE,EBE,N/A,Staten Island,10301
MBE,WBE,BLACK,Brooklyn,11207,
MBE,BLACK,Queens Village,11429,
MBE,ASIAN,Bronx,10472,
MBE,BLACK,Hollis,11423,
MBE,BLACK,New York,10003,
MBE,BLACK,Whitestone,11357,
MBE,BLACK,Brooklyn,11205,
MBE,WBE,BLACK,Brooklyn,11225,
MBE,WBE,ASIAN,New York,10035,
MBE,ASIAN,Queens Village,11427,
WBE,NON-MINORITY,Sayville,11782,
MBE,WBE,ASIAN,Great Neck,11021,
WBE,NON-MINORITY,Setauket,11733,
MBE,WBE,BLACK,Mount Vernon,10550,
MBE,ASIAN,New York,10005,
MBE,BLACK,E. Elmhurst,11369,
WBE,NON-MINORITY,New Hyde Park,11040,
MBE,HISPANIC,Perth Amboy,8861,
MBE,BLACK,Brooklyn,11201,
MBE,BLACK,Hollis,11423,
MBE,BLACK,New York,10001,
MBE,WBE,BLACK,New York,10025,
MBE,WBE,BLACK,New York,10030,
WBE,NON-MINORITY,New York,10003,
MBE,BLACK,Brooklyn,11225,
MBE,BLACK,Brooklyn,11225,
MBE,ASIAN,Wood Ridge,7075,
MBE,ASIAN,Brooklyn,11238,
MBE,BLACK,Bronx,10454,
WBE,NON-MINORITY,Farmingdale,11735,
MBE,LBE,ASIAN,College Point,11356,
WBE,NON-MINORITY,New York,10003,
WBE,NON-MINORITY,Ramsey,7446,
WBE,NON-MINORITY,Flushing,11358,
MBE,HISPANIC,Bronx,10475,
MBE,WBE,BLACK,Freeport,11520,
WBE,NON-MINORITY,New York,10016,
MBE,BLACK,Hempstead,11550,
WBE,NON-MINORITY,New York,10001,
MBE,HISPANIC,New York,10032,
WBE,NON-MINORITY,Paramus,7652,
WBE,NON-MINORITY,Long Island City,11101,
MBE,BLACK,Brooklyn,11210,
MBE,BLACK,Freeport,11520,
MBE,ASIAN,Williston Park,11596,
MBE,ASIAN,Jamaica,11435,
LBE,Somerville,8876,
MBE,BLACK,Wheatley Heights,11798,
WBE,NON-MINORITY,Astoria,11105,
MBE,BLACK,Brooklyn,11216,
WBE,NON-MINORITY,Woodbury,11797,
MBE,ASIAN,Brooklyn,11222,
MBE,ASIAN,Jericho,11753,
WBE,NON-MINORITY,Westport,6880,
MBE,HISPANIC,Baldwin,11510,
MBE,ASIAN,Brooklyn,11204,
MBE,WBE,ASIAN,Brooklyn,11214,
MBE,WBE,New York,10019,
WBE,NON-MINORITY,New York,10021,
MBE,WBE,LBE,BLACK,Springfield Gardens,11413
WBE,NON-MINORITY,New York,10003,
MBE,WBE,BLACK,New York,10036,
MBE,BLACK,Brooklyn,11229,
MBE,HISPANIC,New York,10005,
MBE,WBE,ASIAN,New York,10016,
WBE,NON-MINORITY,New York,10010,
MBE,BLACK,Brooklyn,11201,
WBE,NON-MINORITY,New York,10036,
WBE,NON-MINORITY,New York,10003,
MBE,HISPANIC,New York,10040,
MBE,WBE,ASIAN,Brooklyn,11225,
WBE,NON-MINORITY,New York,10038,
WBE,NON-MINORITY,Summit,7901,
MBE,HISPANIC,New York,10003,
MBE,ASIAN,Mineola,11501,
MBE,BLACK,Middletown,10941,
MBE,HISPANIC,Elmhurst,11373,
WBE,NON-MINORITY,New York,10027,
MBE,ASIAN,Staten Island,10307,
WBE,NON-MINORITY,New York,10010,
MBE,WBE,BLACK,Chestnut Ridge,10977,
MBE,WBE,BLACK,New York,10007,
MBE,BLACK,Rosedale,11422,
MBE,WBE,ASIAN,Garden City Park,11040,
MBE,BLACK,Mt. Vernon,10550,
WBE,NON-MINORITY,New Hyde Park,11040,
WBE,NON-MINORITY,Long Island City,11101,
MBE,ASIAN,New York,10013,
MBE,WBE,ASIAN,New York,10018,
MBE,BLACK,New York,10017,
MBE,HISPANIC,New York,10018,
MBE,LBE,BLACK,Brooklyn,11234,
MBE,ASIAN,Princeton,8540,
MBE,WBE,BLACK,New York,10027,
WBE,NON-MINORITY,Bloomfield,7003,
WBE,NON-MINORITY,Breezy Point,11697,
MBE,BLACK,Yonkers,10705,
MBE,WBE,HISPANIC,Bronx,10462,
WBE,NON-MINORITY,New Hempstead,10977,
MBE,BLACK,New York,10027,
MBE,WBE,ASIAN,New York,10038,
MBE,BLACK,Flushing,11354,
MBE,HISPANIC,Bronx,10460,
MBE,BLACK,Staten Island,10304,
WBE,NON-MINORITY,East Brunswick,8816,
WBE,NON-MINORITY,Brooklyn,11211,
WBE,NON-MINORITY,New York,10022,
MBE,LBE,BLACK,Bronx,10467,
MBE,ASIAN,New York,10038,
MBE,WBE,ASIAN,Hackensack,7601,
MBE,ASIAN,New York,10005,
MBE,ASIAN,Bronx,10470,
MBE,ASIAN,Glendale,11385,
MBE,ASIAN,Plainview,11803,
WBE,NON-MINORITY,New York,10014,
WBE,NON-MINORITY,Allendale,7401,
MBE,ASIAN,Staten Island,10314,
MBE,WBE,BLACK,Brooklyn,11214,
WBE,NON-MINORITY,Westfield,7090,
WBE,ASIAN,Edison,8817,
WBE,NON-MINORITY,Oceanside,11572,
WBE,NON-MINORITY,Edison,8837,
WBE,NON-MINORITY,New York,10025,
WBE,NON-MINORITY,Whitestone,11357,
WBE,NON-MINORITY,Brooklyn,11238,
MBE,WBE,HISPANIC,New York,10022,
MBE,WBE,BLACK,Cambria Heights,11411,
MBE,WBE,BLACK,New York,10029,
MBE,WBE,HISPANIC,Freeport,11520,
MBE,BLACK,Bronx,10474,
WBE,NON-MINORITY,New York,10001,
MBE,WBE,ASIAN,New York,10025,
MBE,WBE,BLACK,Brooklyn,11210,
MBE,ASIAN,New York,10118,
MBE,HISPANIC,Bronx,10473,
MBE,WBE,BLACK,Bronx,10451,
MBE,HISPANIC,Bronx,10470,
MBE,WBE,BLACK,Yonkers,10710,
WBE,NON-MINORITY,Staten Island,10301,
WBE,NON-MINORITY,New York,10011,
WBE,NON-MINORITY,Woodside,11377,
MBE,ASIAN,New York,10004,
WBE,NON-MINORITY,New York,10017,
MBE,ASIAN,Edison,8837,
WBE,NON-MINORITY,New York,10022,
WBE,NON-MINORITY,New York,10017,
MBE,WBE,HISPANIC,New York,10022,
MBE,LBE,ASIAN,Elmhurst,11373,
MBE,ASIAN,Edsion,8817,
MBE,LBE,BLACK,Staten Island,10304,
MBE,HISPANIC,Queens Village,11429,
MBE,WBE,HISPANIC,New York,10010,
MBE,LBE,HISPANIC,Woodside,11377,
MBE,LBE,BLACK,St. Albans,11412,
MBE,HISPANIC,Maspeth,11378,
MBE,WBE,HISPANIC,Maspeth,11378,
WBE,NON-MINORITY,New York,10003,
MBE,ASIAN,Lake Success,11042,
WBE,New York,10016,
MBE,WBE,ASIAN,New York,10013,
WBE,NON-MINORITY,Staten Island,10305,
WBE,NON-MINORITY,Plainview,11803,
WBE,NON-MINORITY,West Babylon,11704,
WBE,NON-MINORITY,New York,10013,
WBE,NON-MINORITY,Jamaica,11430,
MBE,BLACK,Bronx,10462,
WBE,NON-MINORITY,New York,10023,
WBE,ASIAN,Saddle Brook,7663,
WBE,NON-MINORITY,Belle Harbor,11694,
MBE,LBE,BLACK,Brooklyn,11205,
MBE,ASIAN,Brooklyn,11208,
WBE,NON-MINORITY,Yorktown Heights,10598,
MBE,LBE,BLACK,Bronx,10451,
MBE,ASIAN,Linwood,8221,
MBE,WBE,ASIAN,Sleepy Hollow,10591,
MBE,WBE,HISPANIC,Centerport,11721,
WBE,NON-MINORITY,Melville,11747,
WBE,NON-MINORITY,New York,10004,
WBE,NON-MINORITY,New York,10018,
LBE,Staten Island,10304,
MBE,BLACK,New York,10018,
MBE,ASIAN,Queens Village,11428,
WBE,NON-MINORITY,Huntington Station,11746,
MBE,ASIAN,Brooklyn,11206,
MBE,BLACK,New York,10018,
MBE,WBE,HISPANIC,Bronx,10466,
WBE,NON-MINORITY,Farmingdale,11735,
WBE,NON-MINORITY,Flushing,11358,
WBE,NON-MINORITY,Brooklyn,11234,
MBE,WBE,BLACK,New York,10005,
WBE,NON-MINORITY,New York,10001,
WBE,NON-MINORITY,Great Neck,11021,
MBE,BLACK,New York,10001,
WBE,NON-MINORITY,New York,10018,
MBE,WBE,BLACK,Rosedale,11422,
WBE,NON-MINORITY,Brooklyn,11242,
MBE,BLACK,Brooklyn,11225,
MBE,BLACK,Hollis,11423,
MBE,BLACK,Brooklyn,11216,
WBE,NON-MINORITY,Dobbs Ferry,10522,
WBE,NON-MINORITY,New York,10010,
WBE,NON-MINORITY,New York,10018,
MBE,WBE,BLACK,Brooklyn,11230,
WBE,NON-MINORITY,New York,10025,
MBE,BLACK,Brooklyn,11203,
WBE,NON-MINORITY,Chappaqua,10514,
WBE,NON-MINORITY,Stamford,6902,
MBE,BLACK,Glen Head,11545,
MBE,WBE,BLACK,Brooklyn,11216,
MBE,ASIAN,Bronx,10458,
WBE,NON-MINORITY,New York,10001,
MBE,ASIAN,East Elmhurst,11370,
MBE,ASIAN,New York,10001,
MBE,WBE,LBE,BLACK,Hempstead,11550
MBE,BLACK,Brooklyn,11204,
MBE,WBE,LBE,HISPANIC,Maspeth,11378
MBE,WBE,BLACK,Bowie,20720,
WBE,NON-MINORITY,Huntington Station,11746,
MBE,BLACK,Long Island City,11101,
MBE,BLACK,Woodhaven,11421,
MBE,BLACK,New York,10033,
WBE,NON-MINORITY,Valhalla,10595,
MBE,WBE,New York,10032,
MBE,HISPANIC,Paterson,7513,
MBE,HISPANIC,College Point,11356,
WBE,NON-MINORITY,Springfield,7081,
WBE,NON-MINORITY,Brooklyn,11216,
MBE,BLACK,New York,10038,
MBE,HISPANIC,Matawan,7747,
WBE,NON-MINORITY,Newark,7114,
MBE,ASIAN,Hamilton Township,8638,
WBE,NON-MINORITY,Great Neck,11021,
MBE,HISPANIC,Long Island City,11101,
WBE,NON-MINORITY,New York,10016,
MBE,WBE,HISPANIC,Bronx,10465,
MBE,HISPANIC,New York,10025,
WBE,NON-MINORITY,New York,10021,
MBE,ASIAN,Elmhurst,11373,
MBE,WBE,ASIAN,New York,10016,
WBE,NON-MINORITY,New City,10956,
MBE,HISPANIC,New York,10022,
WBE,NON-MINORITY,New York,10010,
MBE,BLACK,Mamaroneck,10543,
MBE,WBE,BLACK,Arverne,11692,
WBE,NON-MINORITY,New York,10004,
MBE,HISPANIC,Montville,7045,
WBE,NON-MINORITY,New York,10028,
WBE,NON-MINORITY,Brooklyn,11201,
WBE,NON-MINORITY,New York,10017,
WBE,NON-MINORITY,Westbury,11590,
MBE,HISPANIC,Brooklyn,11225,
MBE,BLACK,New York,10007,
MBE,BLACK,Bronx,10451,
MBE,BLACK,St. Albans,11412,
MBE,WBE,BLACK,Brooklyn,11236,
MBE,ASIAN,Brooklyn,11218,
MBE,WBE,BLACK,Brooklyn,11234,
MBE,ASIAN,Brooklyn,11218,
MBE,WBE,BLACK,Brooklyn,11230,
WBE,NON-MINORITY,New York,10019,
WBE,NON-MINORITY,Hudson,12534,
WBE,NON-MINORITY,Succasunna,7876,
MBE,BLACK,New York,10038,
WBE,NON-MINORITY,Brooklyn,11231,
WBE,NON-MINORITY,Scarsdale,10583,
MBE,BLACK,Laurelton,11413,
MBE,ASIAN,Brooklyn,11223,
MBE,ASIAN,Elmhurst,11373,
MBE,WBE,BLACK,Bronx,10467,
MBE,WBE,BLACK,Bronx,10462,
WBE,NON-MINORITY,Staten Island,10309,
MBE,ASIAN,New York,10010,
MBE,HISPANIC,New York,10014,
MBE,N/A,Hollis,11423,
WBE,NON-MINORITY,New York,10036,
WBE,NON-MINORITY,Southold,11971,
MBE,LBE,BLACK,Huntington Station,11746,
MBE,LBE,ASIAN,New York,10039,
MBE,HISPANIC,Yonkers,10710,
MBE,BLACK,Hempstead,11550,
MBE,ASIAN,Richmond Hill,11419,
WBE,NON-MINORITY,Brooklyn,11217,
WBE,NON-MINORITY,Yonkers,10710,
MBE,ASIAN,Woodside,11377,
MBE,ASIAN,Edison,8820,
WBE,NON-MINORITY,New York,10016,
WBE,NON-MINORITY,New York,10014,
MBE,WBE,ASIAN,New York,10018,
WBE,NON-MINORITY,New York,10036,
WBE,NON-MINORITY,North Babylon,11704,
MBE,WBE,ASIAN,New York,10018,
MBE,BLACK,New York,10018,
MBE,ASIAN,Oxford,6478,
LBE,Brooklyn,11234,
WBE,NON-MINORITY,New York,10001,
MBE,HISPANIC,New York,10010,
MBE,ASIAN,Staten Island,10301,
WBE,White Plains,10604,
MBE,ASIAN,New York,10003,
MBE,BLACK,Bronx,10453,
MBE,WBE,BLACK,New York,10034,
WBE,NON-MINORITY,Mahwah,7430,
MBE,WBE,HISPANIC,Inwood,11096,
WBE,NON-MINORITY,New York,10005,
MBE,ASIAN,New York,10001,
MBE,BLACK,Brooklyn,11233,
MBE,BLACK,Hollis,11423,
MBE,BLACK,Bronx,10452,
MBE,ASIAN,New York,10038,
WBE,NON-MINORITY,New York,10022,
MBE,ASIAN,New York,10017,
MBE,BLACK,Bronx,10469,
MBE,BLACK,Mount Vernon,10550,
WBE,NON-MINORITY,New York,10011,
WBE,NON-MINORITY,New York,10018,
WBE,NON-MINORITY,Brooklyn,11232,
MBE,WBE,BLACK,Springfield Gardens,11413,
MBE,ASIAN,Flushing,11358,
WBE,NON-MINORITY,New York,10003,
MBE,ASIAN,Woodside,11377,
WBE,NON-MINORITY,Deer Park,11729,
MBE,HISPANIC,Brooklyn,11206,
MBE,BLACK,Bronx,10457,
MBE,LBE,ASIAN,Brooklyn,11235,
WBE,NON-MINORITY,Brooklyn,11215,
MBE,WBE,BLACK,Bronx,10466,
MBE,BLACK,Hempstead,11520,
MBE,ASIAN,New York,10006,
MBE,BLACK,Rosedale,11422,
MBE,HISPANIC,Flushing,11358,
MBE,ASIAN,Edison,8817,
MBE,BLACK,Brooklyn,11205,
MBE,BLACK,Rahway,7065,
WBE,NON-MINORITY,New York,10018,
MBE,BLACK,Springfield Gardens,11413,
MBE,BLACK,Bronx,10472,
MBE,HISPANIC,Brooklyn,11211,
WBE,NON-MINORITY,New York,10025,
LBE,Maspeth,11378,
MBE,WBE,HISPANIC,New York,10031,
WBE,NON-MINORITY,North Arlington,7031,
WBE,Saugerties,12477,
MBE,BLACK,Queens Village,11428,
MBE,ASIAN,New York,10017,
MBE,ASIAN,East Norwich,11732,
MBE,BLACK,Brooklyn,11236,
WBE,NON-MINORITY,New York,10016,
MBE,BLACK,Bloomfield,7003,
WBE,NON-MINORITY,New York,10011,
WBE,NON-MINORITY,Center Moriches,11934,
WBE,NON-MINORITY,New York,10016,
MBE,ASIAN,New York,10001,
MBE,BLACK,Yonkers,10701,
MBE,BLACK,Brooklyn,11203,
WBE,NON-MINORITY,Long Island City,11101,
MBE,WBE,ASIAN,Staten Island,10306,
MBE,BLACK,Brooklyn,11233,
WBE,NON-MINORITY,Bronx,10471,
MBE,HISPANIC,Bronx,10460,
MBE,WBE,HISPANIC,New York,10011,
MBE,HISPANIC,New York,10010,
MBE,WBE,HISPANIC,New York,10040,
WBE,NON-MINORITY,Sunnyside,11104,
MBE,WBE,BLACK,Rego Park,11374,
MBE,WBE,HISPANIC,New York,10280,
WBE,NON-MINORITY,New York,10016,
MBE,WBE,BLACK,Jamaica,11435,
MBE,BLACK,Baltimore,21207,
MBE,BLACK,Brooklyn,11201,
MBE,BLACK,Brooklyn,11236,
WBE,NON-MINORITY,Brooklyn,11230,
MBE,BLACK,Hillsborough,8844,
MBE,BLACK,New York,10001,
MBE,WBE,HISPANIC,Floral Park,11001,
WBE,NON-MINORITY,New York,10001,
MBE,BLACK,Laurelton,11413,
WBE,NON-MINORITY,New York,10036,
WBE,NON-MINORITY,Staten Island,10308,
MBE,WBE,HISPANIC,New York,10011,
MBE,WBE,HISPANIC,Morganville,7751,
WBE,NON-MINORITY,New York,10018,
MBE,BLACK,Jamaica,11434,
MBE,WBE,ASIAN,New York,10004,
WBE,NON-MINORITY,New York,10016,
MBE,WBE,HISPANIC,New York,10012,
MBE,WBE,HISPANIC,Hillside,7205,
MBE,WBE,ASIAN,New York,10018,
WBE,NON-MINORITY,New York,10023,
MBE,BLACK,New York,10128,
WBE,NON-MINORITY,New York,10038,
MBE,BLACK,Freeport,11520,
WBE,ASIAN,New York,10013,
MBE,WBE,BLACK,Bronx,10453,
